order_id,order_date,order_timestamp,sku,product_name,category,region,unit_price,quantity,discount_pct,gross_amount,net_amount
ORD-20260730-0020,2026-07-30,2026-07-30 07:34:00,SKU-1003,Notebook Set,Stationery,East,249,1,0.0,249,249.0
ORD-20260730-0021,2026-07-30,2026-07-30 00:15:00,SKU-1005,LED Desk Lamp,Furniture,North,899,1,10.0,899,809.1
ORD-20260730-0022,2026-07-30,2026-07-30 14:32:00,SKU-1010,USB-C Cable,Electronics,North,199,1,0.0,199,199.0
ORD-20260730-0023,2026-07-30,2026-07-30 15:13:00,SKU-1010,USB-C Cable,Electronics,Unknown,199,1,0.0,199,199.0
ORD-20260730-0024,2026-07-30,2026-07-30 13:02:00,SKU-1006,Yoga Mat,Fitness,Central,599,2,0.0,1198,1198.0
ORD-20260730-0025,2026-07-30,2026-07-30 15:50:00,SKU-1007,Water Bottle,Fitness,Unknown,349,4,5.0,1396,1326.2
ORD-20260730-0026,2026-07-30,2026-07-30 23:02:00,SKU-1009,Phone Case,Accessories,West,299,1,0.0,299,299.0
ORD-20260730-0027,2026-07-30,2026-07-30 21:30:00,SKU-1002,Bluetooth Speaker,Electronics,Unknown,1999,3,0.0,5997,5997.0
ORD-20260730-0028,2026-07-30,2026-07-30 13:01:00,SKU-1004,Office Chair,Furniture,East,5499,1,0.0,5499,5499.0
ORD-20260730-0029,2026-07-30,2026-07-30 11:30:00,SKU-1010,USB-C Cable,Electronics,South,199,1,10.0,199,179.1
ORD-20260730-0030,2026-07-30,2026-07-30 00:39:00,SKU-1007,Water Bottle,Fitness,South,349,2,0.0,698,698.0
ORD-20260730-0031,2026-07-30,2026-07-30 03:53:00,SKU-1007,Water Bottle,Fitness,North,349,2,15.0,698,593.3
ORD-20260730-0032,2026-07-30,2026-07-30 01:31:00,SKU-1005,LED Desk Lamp,Furniture,East,899,2,5.0,1798,1708.1
ORD-20260730-0033,2026-07-30,2026-07-30 03:02:00,SKU-1007,Water Bottle,Fitness,East,349,1,0.0,349,349.0
ORD-20260730-0034,2026-07-30,2026-07-30 10:50:00,SKU-1010,USB-C Cable,Electronics,North,199,1,5.0,199,189.05
ORD-20260730-0035,2026-07-30,2026-07-30 00:29:00,SKU-1010,USB-C Cable,Electronics,Unknown,199,1,0.0,199,199.0
ORD-20260730-0036,2026-07-30,2026-07-30 13:04:00,SKU-1005,LED Desk Lamp,Furniture,North,899,1,0.0,899,899.0
ORD-20260730-0037,2026-07-30,2026-07-30 17:13:00,SKU-1007,Water Bottle,Fitness,North,349,1,0.0,349,349.0
ORD-20260730-0038,2026-07-30,2026-07-30 22:17:00,SKU-1003,Notebook Set,Stationery,West,249,2,15.0,498,423.3
ORD-20260730-0039,2026-07-30,2026-07-30 10:46:00,SKU-1005,LED Desk Lamp,Furniture,South,899,2,0.0,1798,1798.0
ORD-20260730-0040,2026-07-30,2026-07-30 09:21:00,SKU-1008,Backpack,Accessories,West,1499,3,10.0,4497,4047.3
ORD-20260730-0041,2026-07-30,2026-07-30 14:02:00,SKU-1007,Water Bottle,Fitness,North,349,3,0.0,1047,1047.0
ORD-20260730-0042,2026-07-30,2026-07-30 04:40:00,SKU-1006,Yoga Mat,Fitness,North,599,1,5.0,599,569.05
ORD-20260730-0043,2026-07-30,2026-07-30 14:04:00,SKU-1001,Wireless Mouse,Electronics,West,799,1,0.0,799,799.0
ORD-20260730-0044,2026-07-30,2026-07-30 21:23:00,SKU-1005,LED Desk Lamp,Furniture,South,899,1,10.0,899,809.1
ORD-20260730-0045,2026-07-30,2026-07-30 01:10:00,SKU-1001,Wireless Mouse,Electronics,West,799,1,10.0,799,719.1
ORD-20260730-0046,2026-07-30,2026-07-30 04:48:00,SKU-1003,Notebook Set,Stationery,Unknown,249,1,0.0,249,249.0
ORD-20260730-0047,2026-07-30,2026-07-30 23:44:00,SKU-1008,Backpack,Accessories,Central,1499,3,5.0,4497,4272.15
ORD-20260730-0048,2026-07-30,2026-07-30 07:59:00,SKU-1003,Notebook Set,Stationery,Unknown,249,1,0.0,249,249.0
ORD-20260730-0049,2026-07-30,2026-07-30 22:17:00,SKU-1007,Water Bottle,Fitness,Unknown,349,3,0.0,1047,1047.0
ORD-20260730-0050,2026-07-30,2026-07-30 07:08:00,SKU-1009,Phone Case,Accessories,East,299,1,0.0,299,299.0
ORD-20260730-0051,2026-07-30,2026-07-30 16:30:00,SKU-1010,USB-C Cable,Electronics,East,199,1,10.0,199,179.1
ORD-20260730-0052,2026-07-30,2026-07-30 15:47:00,SKU-1007,Water Bottle,Fitness,West,349,1,5.0,349,331.55
ORD-20260730-0053,2026-07-30,2026-07-30 16:45:00,SKU-1009,Phone Case,Accessories,Central,299,1,5.0,299,284.05
ORD-20260730-0054,2026-07-30,2026-07-30 09:03:00,SKU-1008,Backpack,Accessories,East,1499,2,15.0,2998,2548.3
ORD-20260730-0055,2026-07-30,2026-07-30 02:51:00,SKU-1004,Office Chair,Furniture,Unknown,5499,3,5.0,16497,15672.15
ORD-20260730-0056,2026-07-30,2026-07-30 12:16:00,SKU-1001,Wireless Mouse,Electronics,South,799,3,15.0,2397,2037.45
ORD-20260730-0057,2026-07-30,2026-07-30 00:04:00,SKU-1003,Notebook Set,Stationery,South,249,1,0.0,249,249.0
ORD-20260730-0058,2026-07-30,2026-07-30 12:38:00,SKU-1001,Wireless Mouse,Electronics,West,799,3,5.0,2397,2277.15
ORD-20260731-0000,2026-07-31,2026-07-31 14:28:00,SKU-1007,Water Bottle,Fitness,West,349,1,10.0,349,314.1
ORD-20260731-0001,2026-07-31,2026-07-31 21:32:00,SKU-1002,Bluetooth Speaker,Electronics,Unknown,1999,1,10.0,1999,1799.1
ORD-20260731-0002,2026-07-31,2026-07-31 12:04:00,SKU-1010,USB-C Cable,Electronics,East,199,3,0.0,597,597.0
ORD-20260731-0003,2026-07-31,2026-07-31 10:05:00,SKU-1010,USB-C Cable,Electronics,North,199,2,15.0,398,338.3
ORD-20260731-0004,2026-07-31,2026-07-31 17:17:00,SKU-1007,Water Bottle,Fitness,West,349,1,0.0,349,349.0
ORD-20260731-0005,2026-07-31,2026-07-31 20:19:00,SKU-1006,Yoga Mat,Fitness,Unknown,599,2,0.0,1198,1198.0
ORD-20260731-0006,2026-07-31,2026-07-31 03:20:00,SKU-1003,Notebook Set,Stationery,Central,249,4,15.0,996,846.6
ORD-20260731-0007,2026-07-31,2026-07-31 03:05:00,SKU-1004,Office Chair,Furniture,East,5499,1,0.0,5499,5499.0
ORD-20260731-0008,2026-07-31,2026-07-31 04:06:00,SKU-1001,Wireless Mouse,Electronics,North,799,1,0.0,799,799.0
ORD-20260731-0009,2026-07-31,2026-07-31 13:37:00,SKU-1008,Backpack,Accessories,West,1499,1,10.0,1499,1349.1
ORD-20260731-0010,2026-07-31,2026-07-31 20:12:00,SKU-1010,USB-C Cable,Electronics,West,199,1,5.0,199,189.05
ORD-20260731-0011,2026-07-31,2026-07-31 09:24:00,SKU-1005,LED Desk Lamp,Furniture,East,899,2,0.0,1798,1798.0
ORD-20260731-0012,2026-07-31,2026-07-31 03:54:00,SKU-1005,LED Desk Lamp,Furniture,North,899,3,5.0,2697,2562.15
ORD-20260731-0013,2026-07-31,2026-07-31 03:46:00,SKU-1002,Bluetooth Speaker,Electronics,South,1999,1,0.0,1999,1999.0
ORD-20260731-0014,2026-07-31,2026-07-31 18:32:00,SKU-1001,Wireless Mouse,Electronics,South,799,3,0.0,2397,2397.0
ORD-20260731-0015,2026-07-31,2026-07-31 22:41:00,SKU-1006,Yoga Mat,Fitness,East,599,2,0.0,1198,1198.0
ORD-20260731-0016,2026-07-31,2026-07-31 04:54:00,SKU-1004,Office Chair,Furniture,Unknown,5499,1,0.0,5499,5499.0
ORD-20260731-0017,2026-07-31,2026-07-31 06:28:00,SKU-1009,Phone Case,Accessories,East,299,1,15.0,299,254.15
ORD-20260731-0018,2026-07-31,2026-07-31 03:09:00,SKU-1005,LED Desk Lamp,Furniture,West,899,1,0.0,899,899.0
ORD-20260731-0019,2026-07-31,2026-07-31 12:53:00,SKU-1005,LED Desk Lamp,Furniture,Unknown,899,2,0.0,1798,1798.0
ORD-20260731-0020,2026-07-31,2026-07-31 13:51:00,SKU-1001,Wireless Mouse,Electronics,North,799,3,5.0,2397,2277.15
ORD-20260731-0021,2026-07-31,2026-07-31 04:14:00,SKU-1001,Wireless Mouse,Electronics,Unknown,799,1,15.0,799,679.15
ORD-20260731-0022,2026-07-31,2026-07-31 14:56:00,SKU-1002,Bluetooth Speaker,Electronics,West,1999,1,0.0,1999,1999.0
ORD-20260731-0023,2026-07-31,2026-07-31 10:57:00,SKU-1005,LED Desk Lamp,Furniture,West,899,3,0.0,2697,2697.0
ORD-20260731-0024,2026-07-31,2026-07-31 13:24:00,SKU-1005,LED Desk Lamp,Furniture,West,899,1,0.0,899,899.0
ORD-20260731-0025,2026-07-31,2026-07-31 00:05:00,SKU-1009,Phone Case,Accessories,Unknown,299,1,15.0,299,254.15
ORD-20260731-0026,2026-07-31,2026-07-31 08:50:00,SKU-1009,Phone Case,Accessories,Unknown,299,1,0.0,299,299.0
ORD-20260731-0027,2026-07-31,2026-07-31 01:07:00,SKU-1006,Yoga Mat,Fitness,West,599,1,10.0,599,539.1
ORD-20260731-0028,2026-07-31,2026-07-31 12:51:00,SKU-1008,Backpack,Accessories,Central,1499,1,0.0,1499,1499.0
ORD-20260731-0029,2026-07-31,2026-07-31 08:32:00,SKU-1009,Phone Case,Accessories,Central,299,2,15.0,598,508.3
ORD-20260731-0030,2026-07-31,2026-07-31 00:08:00,SKU-1010,USB-C Cable,Electronics,Unknown,199,1,0.0,199,199.0
ORD-20260731-0031,2026-07-31,2026-07-31 13:22:00,SKU-1001,Wireless Mouse,Electronics,South,799,2,0.0,1598,1598.0
ORD-20260731-0032,2026-07-31,2026-07-31 09:53:00,SKU-1007,Water Bottle,Fitness,North,349,2,10.0,698,628.2
ORD-20260731-0033,2026-07-31,2026-07-31 14:22:00,SKU-1003,Notebook Set,Stationery,South,249,1,10.0,249,224.1
ORD-20260731-0034,2026-07-31,2026-07-31 21:23:00,SKU-1009,Phone Case,Accessories,West,299,1,5.0,299,284.05
ORD-20260731-0035,2026-07-31,2026-07-31 01:23:00,SKU-1008,Backpack,Accessories,North,1499,2,10.0,2998,2698.2
ORD-20260731-0036,2026-07-31,2026-07-31 19:20:00,SKU-1003,Notebook Set,Stationery,East,249,1,10.0,249,224.1
ORD-20260731-0037,2026-07-31,2026-07-31 17:35:00,SKU-1010,USB-C Cable,Electronics,North,199,2,15.0,398,338.3
ORD-20260731-0038,2026-07-31,2026-07-31 18:00:00,SKU-1007,Water Bottle,Fitness,Unknown,349,1,0.0,349,349.0
ORD-20260731-0039,2026-07-31,2026-07-31 22:00:00,SKU-1008,Backpack,Accessories,West,1499,1,10.0,1499,1349.1
ORD-20260731-0040,2026-07-31,2026-07-31 04:41:00,SKU-1005,LED Desk Lamp,Furniture,West,899,1,0.0,899,899.0
ORD-20260731-0041,2026-07-31,2026-07-31 11:33:00,SKU-1005,LED Desk Lamp,Furniture,West,899,1,0.0,899,899.0
ORD-20260731-0042,2026-07-31,2026-07-31 18:56:00,SKU-1001,Wireless Mouse,Electronics,Unknown,799,2,15.0,1598,1358.3
ORD-20260731-0043,2026-07-31,2026-07-31 13:49:00,SKU-1002,Bluetooth Speaker,Electronics,South,1999,2,0.0,3998,3998.0
ORD-20260731-0044,2026-07-31,2026-07-31 17:36:00,SKU-1006,Yoga Mat,Fitness,Central,599,1,10.0,599,539.1
ORD-20260731-0045,2026-07-31,2026-07-31 15:29:00,SKU-1003,Notebook Set,Stationery,West,249,1,5.0,249,236.55
ORD-20260731-0046,2026-07-31,2026-07-31 07:13:00,SKU-1010,USB-C Cable,Electronics,South,199,4,0.0,796,796.0
ORD-20260731-0047,2026-07-31,2026-07-31 22:56:00,SKU-1004,Office Chair,Furniture,Unknown,5499,2,5.0,10998,10448.1
ORD-20260731-0048,2026-07-31,2026-07-31 03:23:00,SKU-1006,Yoga Mat,Fitness,East,599,4,15.0,2396,2036.6
ORD-20260731-0049,2026-07-31,2026-07-31 14:11:00,SKU-1005,LED Desk Lamp,Furniture,East,899,1,0.0,899,899.0
ORD-20260731-0050,2026-07-31,2026-07-31 07:29:00,SKU-1007,Water Bottle,Fitness,South,349,1,0.0,349,349.0
ORD-20260731-0051,2026-07-31,2026-07-31 06:35:00,SKU-1002,Bluetooth Speaker,Electronics,South,1999,1,0.0,1999,1999.0
ORD-20260731-0052,2026-07-31,2026-07-31 03:00:00,SKU-1002,Bluetooth Speaker,Electronics,North,1999,2,5.0,3998,3798.1
ORD-20260731-0053,2026-07-31,2026-07-31 17:57:00,SKU-1010,USB-C Cable,Electronics,West,199,1,0.0,199,199.0
ORD-20260731-0054,2026-07-31,2026-07-31 17:30:00,SKU-1007,Water Bottle,Fitness,West,349,2,0.0,698,698.0
ORD-20260731-0055,2026-07-31,2026-07-31 16:39:00,SKU-1006,Yoga Mat,Fitness,Central,599,1,10.0,599,539.1
ORD-20260731-0056,2026-07-31,2026-07-31 21:19:00,SKU-1009,Phone Case,Accessories,Central,299,2,15.0,598,508.3
ORD-20260731-0057,2026-07-31,2026-07-31 04:55:00,SKU-1002,Bluetooth Speaker,Electronics,West,1999,2,15.0,3998,3398.3
ORD-20260731-0058,2026-07-31,2026-07-31 03:26:00,SKU-1009,Phone Case,Accessories,West,299,1,15.0,299,254.15
ORD-20260731-0059,2026-07-31,2026-07-31 21:37:00,SKU-1007,Water Bottle,Fitness,Unknown,349,1,0.0,349,349.0
ORD-20260731-0060,2026-07-31,2026-07-31 17:28:00,SKU-1008,Backpack,Accessories,Central,1499,3,5.0,4497,4272.15
ORD-20260731-0061,2026-07-31,2026-07-31 04:07:00,SKU-1008,Backpack,Accessories,West,1499,1,5.0,1499,1424.05
ORD-20260731-0062,2026-07-31,2026-07-31 19:40:00,SKU-1008,Backpack,Accessories,South,1499,1,10.0,1499,1349.1
ORD-20260731-0063,2026-07-31,2026-07-31 20:39:00,SKU-1005,LED Desk Lamp,Furniture,East,899,3,5.0,2697,2562.15
ORD-20260731-0064,2026-07-31,2026-07-31 21:18:00,SKU-1002,Bluetooth Speaker,Electronics,East,1999,1,0.0,1999,1999.0
ORD-20260731-0065,2026-07-31,2026-07-31 21:43:00,SKU-1001,Wireless Mouse,Electronics,South,799,2,0.0,1598,1598.0
ORD-20260731-0066,2026-07-31,2026-07-31 01:02:00,SKU-1008,Backpack,Accessories,East,1499,2,0.0,2998,2998.0
ORD-20260731-0067,2026-07-31,2026-07-31 19:10:00,SKU-1009,Phone Case,Accessories,Unknown,299,2,0.0,598,598.0
ORD-20260731-0068,2026-07-31,2026-07-31 17:11:00,SKU-1002,Bluetooth Speaker,Electronics,North,1999,1,0.0,1999,1999.0
ORD-20260731-0069,2026-07-31,2026-07-31 21:02:00,SKU-1004,Office Chair,Furniture,South,5499,1,5.0,5499,5224.05
ORD-20260731-0070,2026-07-31,2026-07-31 13:25:00,SKU-1010,USB-C Cable,Electronics,East,199,2,5.0,398,378.1
ORD-20260731-0071,2026-07-31,2026-07-31 06:37:00,SKU-1002,Bluetooth Speaker,Electronics,Central,1999,2,0.0,3998,3998.0
ORD-20260731-0072,2026-07-31,2026-07-31 22:39:00,SKU-1007,Water Bottle,Fitness,West,349,1,0.0,349,349.0
ORD-20260731-0073,2026-07-31,2026-07-31 22:51:00,SKU-1010,USB-C Cable,Electronics,Central,199,2,0.0,398,398.0
ORD-20260731-0074,2026-07-31,2026-07-31 22:54:00,SKU-1001,Wireless Mouse,Electronics,West,799,1,15.0,799,679.15
ORD-20260731-0075,2026-07-31,2026-07-31 10:48:00,SKU-1005,LED Desk Lamp,Furniture,West,899,3,0.0,2697,2697.0
ORD-20260731-0076,2026-07-31,2026-07-31 12:24:00,SKU-1008,Backpack,Accessories,South,1499,1,0.0,1499,1499.0
ORD-20260731-0077,2026-07-31,2026-07-31 16:28:00,SKU-1008,Backpack,Accessories,East,1499,1,0.0,1499,1499.0
ORD-20260731-0078,2026-07-31,2026-07-31 20:10:00,SKU-1010,USB-C Cable,Electronics,Central,199,1,0.0,199,199.0
ORD-20260731-0079,2026-07-31,2026-07-31 05:48:00,SKU-1003,Notebook Set,Stationery,West,249,1,0.0,249,249.0
ORD-20260731-0080,2026-07-31,2026-07-31 15:12:00,SKU-1006,Yoga Mat,Fitness,Central,599,2,15.0,1198,1018.3
ORD-20260731-0081,2026-07-31,2026-07-31 02:15:00,SKU-1009,Phone Case,Accessories,South,299,2,0.0,598,598.0
ORD-20260731-0082,2026-07-31,2026-07-31 09:48:00,SKU-1006,Yoga Mat,Fitness,East,599,1,0.0,599,599.0
ORD-20260731-0083,2026-07-31,2026-07-31 22:22:00,SKU-1004,Office Chair,Furniture,Unknown,5499,2,10.0,10998,9898.2
ORD-20260731-0084,2026-07-31,2026-07-31 23:36:00,SKU-1007,Water Bottle,Fitness,North,349,1,0.0,349,349.0
ORD-20260731-0085,2026-07-31,2026-07-31 00:04:00,SKU-1003,Notebook Set,Stationery,South,249,1,0.0,249,249.0
ORD-20260731-0086,2026-07-31,2026-07-31 18:32:00,SKU-1009,Phone Case,Accessories,West,299,2,0.0,598,598.0
ORD-20260731-0087,2026-07-31,2026-07-31 18:16:00,SKU-1002,Bluetooth Speaker,Electronics,South,1999,1,0.0,1999,1999.0
ORD-20260731-0088,2026-07-31,2026-07-31 11:47:00,SKU-1010,USB-C Cable,Electronics,Unknown,199,2,0.0,398,398.0
ORD-20260731-0089,2026-07-31,2026-07-31 05:47:00,SKU-1001,Wireless Mouse,Electronics,South,799,1,0.0,799,799.0
ORD-20260731-0090,2026-07-31,2026-07-31 09:40:00,SKU-1009,Phone Case,Accessories,West,299,1,0.0,299,299.0
ORD-20260731-0091,2026-07-31,2026-07-31 00:32:00,SKU-1003,Notebook Set,Stationery,Unknown,249,2,0.0,498,498.0
ORD-20260731-0092,2026-07-31,2026-07-31 23:09:00,SKU-1002,Bluetooth Speaker,Electronics,East,1999,1,0.0,1999,1999.0
ORD-20260731-0093,2026-07-31,2026-07-31 08:05:00,SKU-1007,Water Bottle,Fitness,Central,349,1,0.0,349,349.0
ORD-20260731-0094,2026-07-31,2026-07-31 13:05:00,SKU-1001,Wireless Mouse,Electronics,West,799,1,0.0,799,799.0
ORD-20260731-0095,2026-07-31,2026-07-31 23:38:00,SKU-1007,Water Bottle,Fitness,Unknown,349,2,5.0,698,663.1
ORD-20260731-0096,2026-07-31,2026-07-31 13:59:00,SKU-1004,Office Chair,Furniture,West,5499,1,0.0,5499,5499.0
ORD-20260731-0097,2026-07-31,2026-07-31 21:04:00,SKU-1003,Notebook Set,Stationery,Central,249,3,15.0,747,634.95
ORD-20260731-0098,2026-07-31,2026-07-31 07:53:00,SKU-1004,Office Chair,Furniture,Central,5499,1,0.0,5499,5499.0
ORD-20260731-0099,2026-07-31,2026-07-31 00:44:00,SKU-1008,Backpack,Accessories,Central,1499,1,10.0,1499,1349.1
ORD-20260731-0100,2026-07-31,2026-07-31 02:49:00,SKU-1001,Wireless Mouse,Electronics,North,799,1,5.0,799,759.05
ORD-20260731-0101,2026-07-31,2026-07-31 23:14:00,SKU-1005,LED Desk Lamp,Furniture,Central,899,1,15.0,899,764.15
ORD-20260731-0102,2026-07-31,2026-07-31 08:48:00,SKU-1009,Phone Case,Accessories,North,299,2,10.0,598,538.2
ORD-20260731-0103,2026-07-31,2026-07-31 02:17:00,SKU-1003,Notebook Set,Stationery,South,249,1,0.0,249,249.0
ORD-20260731-0104,2026-07-31,2026-07-31 14:19:00,SKU-1003,Notebook Set,Stationery,Unknown,249,1,0.0,249,249.0
ORD-20260731-0105,2026-07-31,2026-07-31 12:45:00,SKU-1005,LED Desk Lamp,Furniture,South,899,4,10.0,3596,3236.4
ORD-20260731-0106,2026-07-31,2026-07-31 01:44:00,SKU-1006,Yoga Mat,Fitness,East,599,3,0.0,1797,1797.0
ORD-20260731-0107,2026-07-31,2026-07-31 08:24:00,SKU-1006,Yoga Mat,Fitness,Central,599,1,15.0,599,509.15
ORD-20260731-0108,2026-07-31,2026-07-31 19:38:00,SKU-1008,Backpack,Accessories,Unknown,1499,2,15.0,2998,2548.3
ORD-20260801-0000,2026-08-01,2026-08-01 21:12:00,SKU-1002,Bluetooth Speaker,Electronics,East,1999,2,0.0,3998,3998.0
ORD-20260801-0001,2026-08-01,2026-08-01 05:18:00,SKU-1007,Water Bottle,Fitness,East,349,1,5.0,349,331.55
ORD-20260801-0002,2026-08-01,2026-08-01 09:41:00,SKU-1005,LED Desk Lamp,Furniture,Unknown,899,1,0.0,899,899.0
ORD-20260801-0003,2026-08-01,2026-08-01 07:32:00,SKU-1005,LED Desk Lamp,Furniture,Central,899,4,0.0,3596,3596.0
ORD-20260801-0004,2026-08-01,2026-08-01 02:25:00,SKU-1010,USB-C Cable,Electronics,South,199,2,0.0,398,398.0
ORD-20260801-0005,2026-08-01,2026-08-01 05:19:00,SKU-1008,Backpack,Accessories,West,1499,1,0.0,1499,1499.0
ORD-20260801-0006,2026-08-01,2026-08-01 18:20:00,SKU-1008,Backpack,Accessories,North,1499,2,0.0,2998,2998.0
ORD-20260801-0007,2026-08-01,2026-08-01 13:36:00,SKU-1003,Notebook Set,Stationery,North,249,1,15.0,249,211.65
ORD-20260801-0008,2026-08-01,2026-08-01 12:45:00,SKU-1008,Backpack,Accessories,West,1499,2,5.0,2998,2848.1
ORD-20260801-0009,2026-08-01,2026-08-01 04:27:00,SKU-1006,Yoga Mat,Fitness,Central,599,1,0.0,599,599.0
ORD-20260801-0010,2026-08-01,2026-08-01 06:18:00,SKU-1004,Office Chair,Furniture,South,5499,1,10.0,5499,4949.1
ORD-20260801-0011,2026-08-01,2026-08-01 13:44:00,SKU-1005,LED Desk Lamp,Furniture,Unknown,899,2,0.0,1798,1798.0
ORD-20260801-0012,2026-08-01,2026-08-01 13:36:00,SKU-1006,Yoga Mat,Fitness,Central,599,1,0.0,599,599.0
ORD-20260801-0013,2026-08-01,2026-08-01 17:06:00,SKU-1010,USB-C Cable,Electronics,West,199,2,5.0,398,378.1
ORD-20260801-0014,2026-08-01,2026-08-01 04:26:00,SKU-1005,LED Desk Lamp,Furniture,West,899,1,0.0,899,899.0
ORD-20260801-0015,2026-08-01,2026-08-01 18:59:00,SKU-1004,Office Chair,Furniture,Unknown,5499,4,10.0,21996,19796.4
ORD-20260801-0016,2026-08-01,2026-08-01 16:44:00,SKU-1002,Bluetooth Speaker,Electronics,Unknown,1999,1,0.0,1999,1999.0
ORD-20260801-0017,2026-08-01,2026-08-01 09:22:00,SKU-1007,Water Bottle,Fitness,Central,349,1,0.0,349,349.0
ORD-20260801-0018,2026-08-01,2026-08-01 07:18:00,SKU-1004,Office Chair,Furniture,Central,5499,1,15.0,5499,4674.15
ORD-20260801-0019,2026-08-01,2026-08-01 05:28:00,SKU-1007,Water Bottle,Fitness,South,349,1,0.0,349,349.0
ORD-20260801-0020,2026-08-01,2026-08-01 02:58:00,SKU-1007,Water Bottle,Fitness,West,349,1,0.0,349,349.0
ORD-20260801-0021,2026-08-01,2026-08-01 11:32:00,SKU-1001,Wireless Mouse,Electronics,Central,799,1,5.0,799,759.05
ORD-20260801-0022,2026-08-01,2026-08-01 12:01:00,SKU-1009,Phone Case,Accessories,Unknown,299,1,0.0,299,299.0
ORD-20260801-0023,2026-08-01,2026-08-01 05:43:00,SKU-1002,Bluetooth Speaker,Electronics,West,1999,2,0.0,3998,3998.0
ORD-20260801-0024,2026-08-01,2026-08-01 04:31:00,SKU-1003,Notebook Set,Stationery,Central,249,3,5.0,747,709.65
ORD-20260801-0025,2026-08-01,2026-08-01 08:41:00,SKU-1004,Office Chair,Furniture,Unknown,5499,1,0.0,5499,5499.0
ORD-20260801-0026,2026-08-01,2026-08-01 18:04:00,SKU-1007,Water Bottle,Fitness,Unknown,349,3,0.0,1047,1047.0
ORD-20260801-0027,2026-08-01,2026-08-01 00:19:00,SKU-1004,Office Chair,Furniture,East,5499,1,0.0,5499,5499.0
ORD-20260801-0028,2026-08-01,2026-08-01 03:01:00,SKU-1005,LED Desk Lamp,Furniture,Unknown,899,1,0.0,899,899.0
ORD-20260801-0029,2026-08-01,2026-08-01 01:58:00,SKU-1008,Backpack,Accessories,East,1499,2,0.0,2998,2998.0
ORD-20260801-0030,2026-08-01,2026-08-01 05:58:00,SKU-1002,Bluetooth Speaker,Electronics,East,1999,1,15.0,1999,1699.15
ORD-20260801-0031,2026-08-01,2026-08-01 07:41:00,SKU-1008,Backpack,Accessories,Central,1499,2,5.0,2998,2848.1
ORD-20260801-0032,2026-08-01,2026-08-01 13:46:00,SKU-1007,Water Bottle,Fitness,East,349,1,0.0,349,349.0
ORD-20260801-0033,2026-08-01,2026-08-01 22:42:00,SKU-1007,Water Bottle,Fitness,West,349,1,0.0,349,349.0
ORD-20260801-0034,2026-08-01,2026-08-01 06:21:00,SKU-1002,Bluetooth Speaker,Electronics,Central,1999,1,5.0,1999,1899.05
ORD-20260801-0035,2026-08-01,2026-08-01 09:24:00,SKU-1007,Water Bottle,Fitness,South,349,1,0.0,349,349.0
ORD-20260801-0036,2026-08-01,2026-08-01 13:22:00,SKU-1004,Office Chair,Furniture,East,5499,1,10.0,5499,4949.1
ORD-20260801-0037,2026-08-01,2026-08-01 08:03:00,SKU-1009,Phone Case,Accessories,West,299,1,0.0,299,299.0
ORD-20260801-0038,2026-08-01,2026-08-01 01:15:00,SKU-1006,Yoga Mat,Fitness,West,599,3,0.0,1797,1797.0
ORD-20260801-0039,2026-08-01,2026-08-01 01:30:00,SKU-1004,Office Chair,Furniture,East,5499,1,10.0,5499,4949.1
ORD-20260801-0040,2026-08-01,2026-08-01 00:00:00,SKU-1009,Phone Case,Accessories,West,299,1,0.0,299,299.0
ORD-20260801-0041,2026-08-01,2026-08-01 17:56:00,SKU-1003,Notebook Set,Stationery,East,249,2,0.0,498,498.0
ORD-20260801-0042,2026-08-01,2026-08-01 06:35:00,SKU-1008,Backpack,Accessories,South,1499,2,10.0,2998,2698.2
ORD-20260801-0043,2026-08-01,2026-08-01 20:26:00,SKU-1010,USB-C Cable,Electronics,East,199,1,0.0,199,199.0
ORD-20260801-0044,2026-08-01,2026-08-01 08:54:00,SKU-1010,USB-C Cable,Electronics,East,199,3,15.0,597,507.45
ORD-20260801-0045,2026-08-01,2026-08-01 21:18:00,SKU-1006,Yoga Mat,Fitness,South,599,1,10.0,599,539.1
ORD-20260801-0046,2026-08-01,2026-08-01 11:14:00,SKU-1007,Water Bottle,Fitness,Unknown,349,2,0.0,698,698.0
ORD-20260801-0047,2026-08-01,2026-08-01 20:51:00,SKU-1001,Wireless Mouse,Electronics,West,799,3,15.0,2397,2037.45
ORD-20260801-0048,2026-08-01,2026-08-01 08:17:00,SKU-1009,Phone Case,Accessories,South,299,1,15.0,299,254.15
ORD-20260801-0049,2026-08-01,2026-08-01 13:55:00,SKU-1004,Office Chair,Furniture,East,5499,2,5.0,10998,10448.1
ORD-20260801-0050,2026-08-01,2026-08-01 10:21:00,SKU-1007,Water Bottle,Fitness,South,349,1,5.0,349,331.55
ORD-20260801-0051,2026-08-01,2026-08-01 15:40:00,SKU-1002,Bluetooth Speaker,Electronics,North,1999,3,10.0,5997,5397.3
ORD-20260801-0052,2026-08-01,2026-08-01 20:20:00,SKU-1008,Backpack,Accessories,East,1499,2,0.0,2998,2998.0
ORD-20260801-0053,2026-08-01,2026-08-01 21:28:00,SKU-1002,Bluetooth Speaker,Electronics,Central,1999,1,0.0,1999,1999.0
ORD-20260801-0054,2026-08-01,2026-08-01 19:15:00,SKU-1002,Bluetooth Speaker,Electronics,North,1999,1,0.0,1999,1999.0
